84
84
85
84
83
86
86
87
89
88
87
88
86
87
86
84
85
85
82
80
80
83
82
82
83
84
84
84
84
83
82
83
83
83
83
82
78
78
79
80
82
80
80
81
84
85
84
84
82
84
87
85
82
80
81
80
82
83
82
80
82
84
86
85
83
83
83
86
85
86
86
86
81
80
80
78
79
78
78
79
75
76
81
83
86
86
84
83
81
79
77
76
78
82
82
83
82
80
80
78
79
79
81
83
81
83
81
84
84
84
85
83
83
84
83
82
83
83
82
82
83
83
84
82
84
84
84
83
83
82
82
79
79
79
80
80
84
83
83
83
83
83
83
79
81
79
78
80
81
80
81
82
79
73
75
75
77
80
81
83
81
80
80
83
83
84
84
88
88
87
87
87
87
87
86
87
87
86
86
87
87
87
87
88
88
87
86
85
85
85
85
85
86
85
85
84
84
84
83
81
80
80
81
81
81
81
82
80
81
84
82
83
85
83
84
83
84
83
83
84
83
81
82
81
82
83
85
86
86
83
83
83
82
82
82
79
79
79
79
80
81
84
85
86
86
86
87
85
85
86
85
84
85
84
84
84
82
82
82
82
83
83
85
85
86
86
86
85
85
85
82
82
79
80
80
80
80
81
81
81
79
80
80
81
79
81
84
86
83
86
85
85
85
85
85
82
82
82
82
82
83
85
85
80
85
85
82
80
79
79
80
82
84
82
79
79
80
79
80
80
81
81
79
78
79
78
79
79
77
77
78
78
82
83
82
80
81
80
75
75
72
74
77
81
81
80
79
83
83
83
85
87
89
90
88
84
81
81
81
81
81
81
82
83
84
85
85
82
84
83
84
83
83
84
80
81
78
81
79
81
83
82
82
82
80
81
80
76
78
80
79
79
80
83
83
85
85
80
83
80
79
74
76
76
76
81
83
83
83
83
84
82
82
81
83
83
83
86
81
81
80
79
80
83
85
87
86
82
83
80
81
81
81
81
81
81
81
82
84
81
81
81
82
80
80
81
83
84
86
84
84
85
86
85
86
85
86
84
84
85
84
82
83
84
82
84
84
81
79
78
80
79
81
82
84
86
85
83
84
83
79
74
74
77
80
82
81
81
80
82
83
84
84
86
85
85
81
80
78
80
82
82
84
83
83
86
85
87
88
89
87
82
82
82
83
81
83
83
81
81
80
79
78
81
83
81
78
78
77
77
80
79
81
83
82
80
79
78
79
83
84
86
83
84
84
84
83
84
84
81
85
85
84
79
80
80
81
83
81
86
84
85
86
88
86
88
86
86
85
87
86
85
86
86
87
86
83
86
86
84
84
84
84
86
87
86
86
85
84
80
84
85
84
81
82
83
83
83
84
84
84
84
87
86
87
86
83
80
79
78
78
77
77
78
79
81
80
81
79
77
78
76
78
75
76
78
80
79
81
80
76
80
80
81
80
81
79
81
82
81
79
80
76
79
81
83
82
82
82
84
82
83
81
78
81
78
81
81
82
83
79
79
77
80
81
82
81
80
81
81
81
81
80
81
82
81
81
81
85
81
81
80
79
79
81
82
83
82
81
82
80
78
79
79
79
77
79
77
80
80
81
81
82
77
77
77
79
81
79
79
78
79
85
86
85
86
86
85
87
85
81
81
80
81
82
82
80
81
82
82
82
82
80
80
81
80
81
80
82
82
83
83
82
82
82
81
82
82
80
79
77
78
78
78
